timestamp,value,anomaly_score,raw_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-04-15 21:22:53,42,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 21:27:53,32,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 21:32:53,32,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 21:37:53,25,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 21:42:53,29,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 21:47:53,26,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 21:52:53,22,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 21:57:53,28,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:02:53,26,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:07:53,25,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:12:53,19,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:17:53,26,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:22:53,13,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:27:53,30,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:32:53,27,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:37:53,25,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:42:53,14,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:47:53,14,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:52:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 22:57:53,23,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:02:53,21,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:07:53,14,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:12:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:17:53,26,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:22:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:27:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:32:53,13,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:37:53,23,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:42:53,24,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:47:53,34,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:52:53,22,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-15 23:57:53,15,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:02:53,22,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:07:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:12:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:17:53,16,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:22:53,24,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:27:53,12,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:32:53,15,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:37:53,22,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:42:53,16,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:47:53,15,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:52:53,8,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 00:57:53,33,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:02:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:07:53,18,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:12:53,10,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:17:53,16,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:22:53,14,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:27:53,7,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:32:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:37:53,8,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:42:53,11,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:47:53,10,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:52:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 01:57:53,35,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:02:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:07:53,8,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:12:53,21,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:17:53,15,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:22:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:27:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:32:53,14,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:37:53,20,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:42:53,24,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:47:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:52:53,13,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 02:57:53,23,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:02:53,21,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:07:53,11,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:12:53,10,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:17:53,13,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:22:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:27:53,19,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:32:53,9,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:37:53,17,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:42:53,10,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:47:53,8,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:52:53,12,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 03:57:53,15,0.0182802642686,0.0,0,0.0,0.0,0.0
2015-04-16 04:02:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:07:53,10,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:12:53,7,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:17:53,9,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:22:53,9,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:27:53,11,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:32:53,19,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:37:53,9,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:42:53,8,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:47:53,10,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:52:53,8,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 04:57:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:02:53,8,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:07:53,17,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:12:53,5,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:17:53,14,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:22:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:27:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:32:53,9,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:37:53,15,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:42:53,24,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:47:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:52:53,23,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 05:57:53,19,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:02:53,14,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:07:53,16,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:12:53,28,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:17:53,22,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:22:53,23,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:27:53,26,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:32:53,19,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:37:53,22,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:42:53,20,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:47:53,21,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:52:53,23,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 06:57:53,15,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:02:53,16,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:07:53,17,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:12:53,14,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:17:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:22:53,14,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:27:53,10,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:32:53,17,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:37:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:42:53,22,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:47:53,19,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:52:53,15,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 07:57:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:02:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:07:53,17,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:12:53,16,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:17:53,22,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:22:53,15,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:27:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:32:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:37:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:42:53,16,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:47:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:52:53,11,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 08:57:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:02:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:07:53,11,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:12:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:17:53,14,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:22:53,17,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:27:53,29,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:32:53,23,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:37:53,25,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:42:53,11,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:47:53,25,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:52:53,21,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 09:57:53,20,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:02:53,15,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:07:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:12:53,30,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:17:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:22:53,16,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:27:53,19,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:32:53,27,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:37:53,24,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:42:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:47:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:52:53,24,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 10:57:53,19,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:02:53,29,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:07:53,31,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:12:53,18,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:17:53,19,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:22:53,11,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:27:53,20,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:32:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:37:53,14,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:42:53,12,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:47:53,11,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:52:53,10,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 11:57:53,24,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 12:02:53,22,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 12:07:53,23,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 12:12:53,21,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 12:17:53,13,0.0182803547797,0.0,0,0.0,0.0,0.0
2015-04-16 12:22:53,20,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 12:27:53,24,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 12:32:53,9,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 12:37:53,15,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 12:42:53,24,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 12:47:53,22,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 12:52:53,17,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 12:57:53,31,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:02:53,39,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:07:53,18,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:12:53,41,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:17:53,35,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:22:53,44,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:27:53,32,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:32:53,34,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:37:53,28,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:42:53,34,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:47:53,44,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:52:53,40,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 13:57:53,31,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:02:53,43,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:07:53,27,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:12:53,33,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:17:53,40,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:22:53,34,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:27:53,22,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:32:53,30,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:37:53,30,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:42:53,26,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:47:53,40,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:52:53,34,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 14:57:53,27,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:02:53,29,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:07:53,21,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:12:53,22,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:17:53,21,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:22:53,36,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:27:53,26,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:32:53,19,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:37:53,24,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:42:53,30,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:47:53,29,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:52:53,17,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 15:57:53,41,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:02:53,20,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:07:53,28,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:12:53,36,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:17:53,30,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:22:53,42,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:27:53,29,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:32:53,24,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:37:53,23,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:42:53,27,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:47:53,23,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:52:53,27,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 16:57:53,28,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:02:53,26,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:07:53,37,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:12:53,42,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:17:53,31,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:22:53,27,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:27:53,34,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:32:53,22,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:37:53,38,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:42:53,24,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:47:53,26,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:52:53,25,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 17:57:53,32,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:02:53,31,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:07:53,30,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:12:53,24,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:17:53,29,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:22:53,35,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:27:53,36,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:32:53,20,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:37:53,22,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:42:53,36,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:47:53,43,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:52:53,39,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 18:57:53,46,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:02:53,23,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:07:53,23,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:12:53,30,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:17:53,25,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:22:53,26,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:27:53,17,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:32:53,14,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:37:53,15,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 19:42:53,53,0.0191105790585,0.025,0,0.0,0.0,0.0
2015-04-16 19:47:53,28,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 19:52:53,29,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 19:57:53,40,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 20:02:53,34,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 20:07:53,18,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 20:12:53,22,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 20:17:53,23,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 20:22:53,31,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 20:27:53,21,0.0191105790585,0.0,0,0.0,0.0,0.0
2015-04-16 20:32:53,21,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 20:37:53,26,0.0182804452738,0.0,0,0.0,0.0,0.0
2015-04-16 20:42:53,29,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 20:47:53,26,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 20:52:53,21,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 20:57:53,25,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 21:02:53,86,0.0278307061538,0.25,0,0.0,0.0,0.0
2015-04-16 21:07:53,76,0.0829207085263,0.825,0,0.0,0.0,0.0
2015-04-16 21:12:53,43,0.0852238513431,0.025,0,0.0,0.0,0.0
2015-04-16 21:17:53,43,0.0852238513431,0.0,0,0.0,0.0,0.0
2015-04-16 21:22:53,62,0.0899500394044,0.05,0,0.0,0.0,0.0
2015-04-16 21:27:53,41,0.0899500394044,0.0,0,0.0,0.0,0.0
2015-04-16 21:32:53,36,0.0899500394044,0.0,0,0.0,0.0,0.0
2015-04-16 21:37:53,46,0.0899500394044,0.0,0,0.0,0.0,0.0
2015-04-16 21:42:53,28,0.0899500394044,0.0,0,0.0,0.0,0.0
2015-04-16 21:47:53,25,0.0899500394044,0.0,0,0.0,0.0,0.0
2015-04-16 21:52:53,20,0.0678999001606,0.0,0,0.0,0.0,0.0
2015-04-16 21:57:53,30,0.0208224195282,0.0,0,0.0,0.0,0.0
2015-04-16 22:02:53,44,0.0199359344353,0.0,0,0.0,0.0,0.0
2015-04-16 22:07:53,21,0.0199359344353,0.0,0,0.0,0.0,0.0
2015-04-16 22:12:53,18,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:17:53,27,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:22:53,25,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:27:53,18,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:32:53,42,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:37:53,30,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:42:53,28,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:47:53,22,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:52:53,26,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 22:57:53,29,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:02:53,18,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:07:53,18,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:12:53,20,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:17:53,30,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:22:53,16,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:27:53,25,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:32:53,19,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:37:53,15,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:42:53,19,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:47:53,21,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:52:53,25,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-16 23:57:53,20,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:02:53,23,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:07:53,21,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:12:53,17,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:17:53,17,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:22:53,24,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:27:53,22,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:32:53,28,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:37:53,14,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:42:53,11,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:47:53,8,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:52:53,25,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 00:57:53,22,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 01:02:53,22,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 01:07:53,14,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 01:12:53,14,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 01:17:53,14,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 01:22:53,13,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 01:27:53,14,0.0182448540005,0.0,0,0.0,0.0,0.0
2015-04-17 01:32:53,14,0.0182448540005,0.0,0,0.0,0.0,0.0
